-1.694498050353872531e-05,2.040396437168420264e-03,-1.031329207693713543e-02
-2.185462667995374776e-04,-1.182851761785355427e-04,-1.731807895062327995e-03
1.146686525361950357e-02,9.654184493850168775e-03,-2.450843109145508822e-07
