-0.000000000000000000e+00,-5.001524660863987913e-03,0.000000000000000000e+00
-1.205233458314565985e-02,-0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.172654763940423189e-10
